Age,Education_num,marital_status,Occupation,Relationship,Sex,capital_gain,capital_loss,hours_per_week,is_US,Workclass_ Local-gov,Workclass_ Never-worked,Workclass_ Private,Workclass_ Self-emp-inc,Workclass_ Self-emp-not-inc,Workclass_ State-gov,Workclass_ Without-pay,Race_ Asian-Pac-Islander,Race_ Black,Race_ Other,Race_ White
22,3,2,2000,2,0,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
29,10,0,927,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
62,9,1,3291,1,0,0,0,24,1,False,False,True,False,False,False,False,False,False,False,True
39,9,2,4065,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
43,10,2,4094,0,1,0,1485,50,1,False,False,True,False,False,False,False,False,False,False,True
35,9,1,1597,1,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
29,7,0,4065,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
76,14,2,4094,0,1,0,0,10,1,False,False,False,False,True,False,False,False,False,False,True
63,9,2,992,0,1,0,0,45,1,False,False,False,False,True,False,False,False,False,False,True
23,11,0,5979,3,0,0,0,15,1,False,False,True,False,False,False,False,False,True,False,False
43,10,2,5979,5,0,0,1887,50,1,False,False,True,False,False,False,False,False,False,False,True
58,9,2,1369,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
66,9,0,1597,1,1,2050,0,55,1,False,False,True,False,False,False,False,False,False,False,True
41,10,0,4094,1,1,0,0,45,1,False,False,True,False,False,False,False,False,True,False,False
26,13,0,3768,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
47,11,0,3291,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
55,6,2,3768,0,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
53,9,2,1597,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
17,3,0,3291,2,1,0,0,48,0,False,False,True,False,False,False,False,False,False,False,True
30,9,0,4094,2,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
49,14,0,5979,1,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
19,9,0,3650,4,1,0,0,30,0,False,False,True,False,False,False,False,False,True,False,False
45,9,2,3291,0,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
26,12,0,3650,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,11,2,4094,0,1,7298,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,9,2,649,0,1,7298,0,40,1,False,False,False,False,False,True,False,False,False,False,True
33,9,0,992,1,1,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
22,10,0,649,3,0,0,0,40,1,False,False,False,False,False,True,False,False,True,False,False
43,13,0,3650,1,1,0,0,42,1,False,False,False,False,True,False,False,False,False,False,True
67,7,2,5979,0,1,0,0,8,1,False,False,True,False,False,False,False,False,False,False,True
30,11,1,5979,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
56,12,2,3291,1,1,0,0,25,0,False,False,True,False,False,False,False,False,False,False,True
31,13,0,5979,3,1,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
33,13,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,9,2,3291,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
33,13,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
46,7,2,1597,0,1,0,0,30,1,True,False,False,False,False,False,False,False,False,False,True
59,13,2,5979,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,9,2,3768,0,1,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
65,7,1,3291,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,True,False
40,11,2,927,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
42,9,2,3768,5,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
26,5,2,4094,0,1,0,0,40,0,False,False,False,False,True,False,False,False,False,False,True
36,6,2,3291,5,0,0,0,24,1,False,False,True,False,False,False,False,False,False,False,True
62,14,2,5979,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
43,13,2,1597,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
43,13,1,4065,1,1,0,1564,45,1,False,False,True,False,False,False,False,False,False,False,True
22,9,2,3650,1,1,0,0,55,1,False,False,True,False,False,False,False,False,False,False,True
28,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
56,10,2,3650,0,1,0,0,45,1,False,False,False,False,True,False,False,False,False,False,True
22,12,0,3650,1,0,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
57,13,1,4065,1,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
39,9,1,3650,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,10,0,3768,4,0,0,0,15,1,False,False,False,False,False,False,False,False,False,False,True
17,7,0,3291,3,1,0,0,10,1,False,False,True,False,False,False,False,False,False,False,True
40,11,2,2000,0,1,0,0,38,1,False,False,False,False,False,True,False,False,False,False,True
45,9,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
44,9,0,4094,1,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
20,10,0,3768,3,0,0,0,10,1,True,False,False,False,False,False,False,False,False,False,True
33,9,2,4094,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
23,10,0,3650,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
46,14,1,4065,1,1,0,0,30,1,False,False,False,False,True,False,False,False,False,False,True
38,9,2,3650,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
54,9,1,1597,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
46,3,1,4094,1,0,0,2339,45,1,False,False,True,False,False,False,False,False,False,False,True
25,10,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
46,10,1,3650,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,10,2,1597,5,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
23,9,0,3291,1,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
29,9,1,2000,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
44,10,2,3768,5,0,0,2415,6,1,False,False,True,False,False,False,False,False,False,False,True
19,10,0,3768,3,0,0,0,16,1,False,False,True,False,False,False,False,False,False,False,True
19,9,0,3291,2,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
35,9,2,3291,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,13,0,4094,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
46,12,1,4094,1,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
34,13,2,4065,0,1,7688,0,45,1,False,False,False,False,False,True,False,False,False,False,True
34,9,0,3291,1,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
44,10,2,927,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
45,10,1,1369,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
20,9,0,5979,2,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
25,13,2,4065,0,1,0,0,55,1,False,False,True,False,False,False,False,False,False,False,True
52,13,2,4065,0,1,0,0,50,1,False,False,False,True,False,False,False,False,False,False,True
20,10,0,1369,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
28,10,0,3291,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
50,13,2,649,0,1,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
34,11,1,927,1,0,0,0,64,1,False,False,True,False,False,False,False,False,False,False,True
28,4,2,1369,0,1,0,2179,40,0,False,False,True,False,False,False,False,False,False,True,False
41,14,2,4065,0,1,0,1977,65,1,False,False,True,False,False,False,False,False,False,False,True
28,9,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
46,9,2,4094,0,1,0,0,25,1,False,False,False,False,True,False,False,False,False,False,True
28,10,2,5979,5,0,0,1887,40,1,False,False,True,False,False,False,False,False,False,False,True
32,10,2,4065,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
41,10,1,3291,1,0,0,0,24,1,True,False,False,False,False,False,False,False,True,False,False
24,9,0,1369,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
33,10,1,4065,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
46,16,2,4065,0,1,15024,0,60,1,False,False,True,False,False,False,False,False,False,False,True
31,10,2,2000,0,1,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
35,8,1,4094,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
52,2,2,2000,0,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
30,7,0,3291,3,0,0,0,19,1,False,False,True,False,False,False,False,False,False,False,True
34,7,1,2000,1,1,0,0,40,1,True,False,False,False,False,False,False,False,True,False,False
34,9,1,1597,4,0,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
20,10,2,3650,0,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
17,7,0,1369,3,1,2176,0,18,1,False,False,True,False,False,False,False,False,False,False,True
32,13,2,4065,5,0,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
29,9,1,992,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
33,6,0,4094,4,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
25,9,2,1597,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
36,14,0,5979,1,1,0,1408,40,1,False,False,False,False,False,False,False,False,False,False,True
23,9,0,1369,1,1,0,0,72,0,False,False,True,False,False,False,False,False,False,False,True
63,9,2,4065,0,1,0,0,40,1,False,False,False,True,False,False,False,False,False,False,True
47,14,2,5979,0,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
80,9,1,5979,1,1,0,0,24,1,False,False,True,False,False,False,False,False,False,False,True
17,7,0,5979,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
40,13,2,5979,1,0,2174,0,40,1,False,False,False,False,True,False,False,False,False,False,True
30,12,2,3291,5,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
27,10,0,4094,3,1,0,1980,40,0,False,False,True,False,False,False,False,True,False,False,False
33,14,2,5979,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
34,9,0,992,1,1,594,0,60,1,True,False,False,False,False,False,False,False,True,False,False
34,10,0,649,1,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
23,10,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
42,10,2,3768,5,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
29,13,0,5979,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
45,9,1,3768,1,0,0,0,28,1,False,False,True,False,False,False,False,False,False,False,True
24,9,0,9,3,1,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
44,10,2,5979,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,5,0,4094,2,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
20,10,0,3650,1,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
44,9,1,4065,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
51,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,False
20,9,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
17,7,0,5979,3,0,0,0,5,1,False,False,True,False,False,False,False,False,False,False,True
19,9,0,2000,3,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
45,10,2,4094,0,1,0,0,55,1,False,False,False,True,False,False,False,False,False,False,True
60,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
42,12,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
44,9,2,3650,5,0,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
40,11,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,True,False,False,False
30,9,2,4065,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,10,2,1597,0,1,0,0,50,1,False,False,True,False,False,False,False,False,True,False,False
23,9,2,1597,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
32,10,2,5979,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
44,12,0,992,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
54,9,2,1597,0,1,0,0,40,1,True,False,False,False,False,False,False,False,True,False,False
32,13,2,5979,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
50,2,2,4094,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
24,13,0,927,1,0,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
37,9,2,3768,5,0,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
52,9,1,1597,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,10,2,1597,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
49,14,2,4065,0,1,0,1977,45,1,False,False,True,False,False,False,False,False,False,False,True
30,13,2,927,5,0,0,0,16,1,False,False,True,False,False,False,False,False,False,False,True
60,10,0,5979,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
22,10,0,5979,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
35,9,0,4094,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
30,9,0,1597,1,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
67,11,1,3291,1,0,0,0,24,1,False,False,True,False,False,False,False,False,False,False,True
46,13,0,4094,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
17,5,0,3291,1,1,0,0,6,1,False,False,True,False,False,False,False,False,False,False,True
22,10,0,1369,3,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
27,6,0,3291,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
23,9,0,3291,4,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
33,12,2,4094,0,1,0,0,45,0,False,False,True,False,False,False,False,False,False,False,True
43,10,2,4094,0,1,0,0,20,1,False,False,False,False,True,False,False,False,False,False,True
28,13,0,5979,1,1,0,0,20,1,False,False,False,False,False,True,False,False,False,False,True
41,9,2,4094,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
52,8,0,5979,2,1,594,0,40,1,False,False,True,False,False,False,False,False,True,False,False
25,10,2,3768,3,0,0,0,20,1,False,False,True,False,False,False,False,False,True,False,False
63,2,2,5979,0,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
59,9,2,1597,0,1,0,0,45,1,True,False,False,False,False,False,False,False,False,False,True
45,13,1,5979,4,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
38,13,2,3650,0,1,15024,0,60,1,False,False,True,False,False,False,False,False,False,False,True
40,9,0,3291,1,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
46,9,1,3768,1,1,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
35,12,0,4065,1,0,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
34,9,1,5979,4,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
33,13,0,4094,3,1,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
41,9,1,3768,4,0,0,0,36,1,False,False,True,False,False,False,False,False,False,False,True
20,10,0,2000,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
